0.000,6.925
0.000,1.231
0.000,0.033
0.000,3.180
0.000,0.475
0.000,0.498
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
-10.000,10.000
